,startlist_old,startlist_new,parcours,date,distance,points_scale,uci_scale,profile_score,vertical_meters,startlist_quality,title
3429,nadav-raisberg,RAISBERG Nadav,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3430,nick-schultz,SCHULTZ Nick,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3431,ethan-vernon,VERNON Ethan,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3432,jonathan-milan,MILAN Jonathan,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3433,andrea-bagioli,BAGIOLI Andrea,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3434,simone-consonni,CONSONNI Simone,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3435,amanuel-ghebreigzabhier,GHEBREIGZABHIER Amanuel,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3436,daan-hoole,HOOLE Daan,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3437,juan-pedro-lopez,LÓPEZ Juan Pedro,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3438,jasper-stuyven,STUYVEN Jasper,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3439,edward-theuns,THEUNS Edward,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3440,nairo-quintana,QUINTANA Nairo,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3441,albert-torres,TORRES Albert,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3442,william-barta,BARTA Will,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3443,davide-cimolai,CIMOLAI Davide,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3444,fernando-gaviria,GAVIRIA Fernando,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3445,lorenzo-milesi,MILESI Lorenzo,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3446,einer-rubio,RUBIO Einer,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3447,pelayo-sanchez-mayo,SÁNCHEZ Pelayo,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3448,julian-alaphilippe,ALAPHILIPPE Julian,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3449,josef-cerny,ČERNÝ Josef,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3450,jan-hirt,HIRT Jan,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3451,luke-lamperti,LAMPERTI Luke,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3452,tim-merlier,MERLIER Tim,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3453,pieter-serry,SERRY Pieter,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3454,bert-van-lerberghe,VAN LERBERGHE Bert,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3455,mauri-vansevenant,VANSEVENANT Mauri,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3456,romain-bardet,BARDET Romain,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3457,tobias-lund-andresen,ANDRESEN Tobias Lund,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3458,chris-hamilton,HAMILTON Chris,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3459,fabio-jakobsen,JAKOBSEN Fabio,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3460,bram-welten,WELTEN Bram,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3461,gijs-leemreize,LEEMREIZE Gijs,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3462,julius-van-den-berg,VAN DEN BERG Julius,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3463,kevin-vermaerke,VERMAERKE Kevin,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3464,alessandro-de-marchi,DE MARCHI Alessandro,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3465,edward-irl-dunbar,DUNBAR Eddie,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3466,caleb-ewan,EWAN Caleb,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3467,michael-hepburn,HEPBURN Michael,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3468,luka-mezgec,MEZGEC Luka,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3469,luke-plapp,PLAPP Luke,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3470,max-walscheid,WALSCHEID Max,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3471,filippo-zana,ZANA Filippo,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3472,matteo-fabbro,FABBRO Matteo,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3473,davide-bais,BAIS Davide,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3474,mattia-bais,BAIS Mattia,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3475,giovanni-lonardi,LONARDI Giovanni,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3476,mirco-maestri,MAESTRI Mirco,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3477,andrea-pietrobon,PIETROBON Andrea,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3478,davide-piganzoli,PIGANZOLI Davide,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3479,jhonatan-restrepo,RESTREPO Jhonatan,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3480,christophe-laporte,LAPORTE Christophe,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3481,edoardo-affini,AFFINI Edoardo,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3482,koen-bouwman,BOUWMAN Koen,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3483,robert-gesink,GESINK Robert,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3484,olav-kooij,KOOIJ Olav,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3485,jan-tratnik,TRATNIK Jan,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3486,cian-uijtdebroeks,UIJTDEBROEKS Cian,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3487,attila-valter,VALTER Attila,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3488,matteo-trentin,TRENTIN Matteo,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3489,alberto-dainese,DAINESE Alberto,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3490,robin-froidevaux,FROIDEVAUX Robin,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3491,alexander-kamp,KAMP Alexander,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3492,alexander-krieger,KRIEGER Alexander,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3493,marius-mayrhofer,MAYRHOFER Marius,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3494,michael-storer,STORER Michael,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3495,florian-stork,STORK Florian,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3496,tadej-pogacar,POGAČAR Tadej,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3497,rui-oliveira,OLIVEIRA Rui,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3498,mikkel-bjerg,BJERG Mikkel,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3499,felix-grossschartner,GROßSCHARTNER Felix,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3500,vegard-stake-laengen,LAENGEN Vegard Stake,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3501,rafal-majka,MAJKA Rafał,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3502,juan-sebastian-molano,MOLANO Juan Sebastián,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3503,domen-novak,NOVAK Domen,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3504,domenico-pozzovivo,POZZOVIVO Domenico,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3505,luca-covili,COVILI Luca,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3506,filippo-fiorelli,FIORELLI Filippo,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3507,martin-marcellusi,MARCELLUSI Martin,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3508,alessio-martinelli,MARTINELLI Alessio,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3509,giulio-pellizzari,PELLIZZARI Giulio,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3510,alessandro-tonelli,TONELLI Alessandro,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3511,enrico-zanoncello,ZANONCELLO Enrico,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3512,antonio-tiberi,TIBERI Antonio,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3513,rainer-kepplinger,KEPPLINGER Rainer,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3514,phil-bauhaus,BAUHAUS Phil,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3515,damiano-caruso,CARUSO Damiano,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3516,andrea-pasqualon,PASQUALON Andrea,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3517,wout-poels,POELS Wout,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3518,jasha-sutterlin,SÜTTERLIN Jasha,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3519,torstein-traeen,TRÆEN Torstein,p4,25 May 2024,184.0,GT.B.Stage,UCI.WR.GT.B.Stage,349.0,4312.0,732.0,Giro d'Italia 2024 Stage 20
3520,geraint-thomas,THOMAS Geraint,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3521,thymen-arensman,ARENSMAN Thymen,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3522,tobias-foss,FOSS Tobias,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3523,filippo-ganna,GANNA Filippo,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3524,jhonatan-narvaez,NARVÁEZ Jhonatan,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3525,magnus-sheffield,SHEFFIELD Magnus,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3526,ben-swift,SWIFT Ben,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3527,connor-swift,SWIFT Connor,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3528,kaden-groves,GROVES Kaden,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3529,tobias-bayer,BAYER Tobias,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3530,nicola-conci,CONCI Nicola,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3531,quinten-hermans,HERMANS Quinten,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3532,jimmy-janssens,JANSSENS Jimmy,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3533,timo-kielich,KIELICH Timo,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3534,edward-planckaert,PLANCKAERT Edward,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3535,fabio-van-den-bossche,VAN DEN BOSSCHE Fabio,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3536,jenthe-biermans,BIERMANS Jenthe,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3537,louis-barre,BARRÉ Louis,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3538,ewen-costiou,COSTIOU Ewen,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3539,david-dekker,DEKKER David,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3540,donavan-grondin,GRONDIN Donavan,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3541,michel-ries,RIES Michel,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3542,alan-riou,RIOU Alan,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3543,alessandro-verre,VERRE Alessandro,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3544,simone-velasco,VELASCO Simone,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3545,davide-ballerini,BALLERINI Davide,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3546,aleksey-lutsenko,LUTSENKO Alexey,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3547,lorenzo-fortunato,FORTUNATO Lorenzo,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3548,max-kanter,KANTER Max,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3549,henok-mulubrhan,MULUBRHAN Henok,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3550,vadim-pronskiy,PRONSKIY Vadim,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3551,christian-scaroni,SCARONI Christian,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3552,daniel-felipe-martinez,MARTÍNEZ Daniel Felipe,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3553,giovanni-aleotti,ALEOTTI Giovanni,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3554,jonas-koch,KOCH Jonas,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3555,florian-lipowitz,LIPOWITZ Florian,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3556,ryan-mullen,MULLEN Ryan,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3557,maximilian-schachmann,SCHACHMANN Maximilian,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3558,danny-van-poppel,VAN POPPEL Danny,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3559,patrick-gamper,GAMPER Patrick,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3560,stefano-oldani,OLDANI Stefano,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3561,stanislaw-aniolkowski,ANIOŁKOWSKI Stanisław,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3562,nicolas-debeaumarche,DEBEAUMARCHÉ Nicolas,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3563,kenny-elissonde,ELISSONDE Kenny,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3564,ruben-fernandez,FERNÁNDEZ Rubén,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3565,simon-geschke,GESCHKE Simon,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3566,benjamin-thomas-2,THOMAS Benjamin,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3567,harrison-wood,WOOD Harrison,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3568,ben-o-connor,O'CONNOR Ben,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3569,alex-baudin,BAUDIN Alex,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3570,aurelien-paret-peintre,PARET-PEINTRE Aurélien,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3571,valentin-paret-peintre,PARET-PEINTRE Valentin,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3572,damien-touze,TOUZÉ Damien,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3573,bastien-tronchon,TRONCHON Bastien,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3574,andrea-vendrame,VENDRAME Andrea,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3575,lawrence-warbasse,WARBASSE Larry,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3576,hugh-carthy,CARTHY Hugh,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3577,jefferson-alexander-cepeda,CEPEDA Jefferson Alexander,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3578,stefan-de-bod,DE BOD Stefan,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
3579,andrey-amador,AMADOR Andrey,p1,26 May 2024,126.0,GT.B.Stage,UCI.WR.GT.B.Stage,21.0,692.0,732.0,Giro d'Italia 2024 Stage 21
